player_id,last_transfer_to_club_id,last_transfer_date,last_transfer_fee,last_transfer_club_name,last_transfer_club_country,last_transfer_club_league,last_transfer_club_league_tier
726701,336,2024-06-30,End of loan,Sporting CP,Portugal,Liga Portugal,First Tier
726705,10949,2024-06-30,End of loan,Sporting CP B,Portugal,Liga 3,Third Tier
726714,62,2022-07-01,,SK Slavia Prague,Czech Republic,Fortuna Liga,First Tier
726721,10949,2024-06-30,End of loan,Sporting CP B,Portugal,Liga 3,Third Tier
727023,370,2022-08-04,?,Aberdeen FC,Scotland,Scottish Premiership,First Tier
727081,36,2024-06-30,End of loan,Fenerbahce,Türkiye,Süper Lig,First Tier
727086,8524,2022-07-01,free transfer,Olympique de Marseille B,France,Championnat National 3 - Groupe A,Fifth Tier
727089,3948,2023-07-27,€1.40m,Union Saint-Gilloise,Belgium,Jupiler Pro League,First Tier
727132,515,2024-07-01,,,,,
727152,141,2022-07-01,,Galatasaray,Türkiye,Süper Lig,First Tier
727528,475,2023-07-01,,Sint-Truidense VV,Belgium,Jupiler Pro League,First Tier
728420,238,2025-06-30,End of loan,Lech Poznan,Poland,PKO BP Ekstraklasa,First Tier
728583,450,2023-06-30,End of loan,FK Dukla Prague,Czech Republic,Fortuna Narodni liga,Second Tier
728609,5546,2024-06-30,End of loan,FK Mlada Boleslav,Czech Republic,Fortuna Liga,First Tier
728626,6483,2022-07-01,€50k,AC Sparta Prague B,Czech Republic,Fortuna Narodni liga,Second Tier
728633,56737,2023-07-01,,MFK Karvina B,Czech Republic,Moravskoslezska fotbalova liga,Third Tier
728634,1321,2024-01-01,,SK Dynamo Ceske Budejovice,Czech Republic,Fortuna Liga,First Tier
728635,62,2024-06-30,End of loan,SK Slavia Prague,Czech Republic,Fortuna Liga,First Tier
728649,6038,2021-07-01,,SK Sigma Olomouc B,Czech Republic,Fortuna Narodni liga,Second Tier
728679,377,2023-07-01,?,FC Banik Ostrava,Czech Republic,Fortuna Liga,First Tier
728688,2311,2023-02-02,?,SK Sigma Olomouc,Czech Republic,Fortuna Liga,First Tier
728691,14816,2024-06-30,End of loan,SK Dynamo Ceske Budejovice B,Czech Republic,Ceska fotbalova liga,Third Tier
728732,40315,2024-06-30,End of loan,FK Pardubice B,Czech Republic,Ceska fotbalova liga,Third Tier
728733,9249,2024-05-31,End of loan,Arsenal FC U21,England,Premier League 2,Reserve league
728734,9254,2024-05-31,End of loan,Tottenham Hotspur U21,England,Premier League 2,Reserve league
728864,1090,2024-02-01,€500k,AZ Alkmaar,Netherlands,Eredivisie,First Tier
728924,2778,2023-08-07,€2.00m,FC Nordsjaelland,Denmark,Superliga,First Tier
729140,2420,2022-01-01,,Vitória Guimarães SC,Portugal,Liga Portugal,First Tier
729264,585,2021-03-01,,São Paulo Futebol Clube,Brazil,Campeonato Brasileiro Série A,First Tier
729814,610,2024-06-30,End of loan,Ajax Amsterdam,Netherlands,Eredivisie,First Tier
730280,88,2024-01-27,free transfer,Widzew Lodz,Poland,PKO BP Ekstraklasa,First Tier
730415,1897,2021-07-01,€200k,FC Hradec Kralove,Czech Republic,Fortuna Liga,First Tier
730581,368,2023-07-01,€12.00m,Sevilla FC,Spain,LaLiga,First Tier
730861,989,2023-07-20,€17.87m,AFC Bournemouth,England,Premier League,First Tier
730893,873,2020-07-01,,Crystal Palace,England,Premier League,First Tier
731879,979,2023-09-01,?,Moreirense FC,Portugal,Liga Portugal,First Tier
732165,1072,2020-08-10,?,Peterborough United,England,League One,Third Tier
732899,861,2024-01-31,?,CA Peñarol,Uruguay,Primera División Apertura,First Tier
733309,2727,2024-07-01,?,Oud-Heverlee Leuven,Belgium,Jupiler Pro League,First Tier
733323,18074,2019-07-01,,CA Boston River,Uruguay,Primera División Apertura,First Tier
733410,409,2024-06-30,End of loan,Red Bull Salzburg,Austria,Bundesliga,First Tier
733576,472,2021-07-01,,UD Las Palmas,Spain,LaLiga,First Tier
733906,6038,2023-12-31,End of loan,SK Sigma Olomouc B,Czech Republic,Fortuna Narodni liga,Second Tier
735568,6195,2023-08-07,€10.00m,SSC Napoli,Italy,Serie A,First Tier
735570,543,2023-01-30,€18.70m,Wolverhampton Wanderers,England,Premier League,First Tier
735571,931,2023-05-31,End of loan,Fulham FC,England,Premier League,First Tier
735815,18544,2022-06-30,End of loan,Al-Nassr FC,Saudi Arabia,Saudi Pro League,First Tier
735861,6890,2024-06-30,End of loan,Basaksehir FK,Türkiye,Süper Lig,First Tier
736034,14888,2023-07-31,loan transfer,US Città di Pontedera,Italy,Serie C - Girone B,Third Tier
737456,450,2021-01-01,,FK Dukla Prague,Czech Republic,Fortuna Narodni liga,Second Tier
738269,9254,2022-07-01,,Tottenham Hotspur U21,England,Premier League 2,Reserve league
738476,610,2023-07-21,,Ajax Amsterdam,Netherlands,Eredivisie,First Tier
738480,499,2023-07-01,,Vitesse Arnhem,Netherlands,Eredivisie,First Tier
738774,1096,2022-07-01,,Royal Antwerp FC,Belgium,Jupiler Pro League,First Tier
739443,1148,2024-07-01,€33.00m,Brentford FC,England,Premier League,First Tier
740555,6483,2023-12-31,End of loan,AC Sparta Prague B,Czech Republic,Fortuna Narodni liga,Second Tier
740558,6483,2023-07-01,,AC Sparta Prague B,Czech Republic,Fortuna Narodni liga,Second Tier
741039,50531,2022-01-30,?,Al-Fayha FC,Saudi Arabia,Saudi Pro League,First Tier
741228,36546,2024-01-12,?,Southampton FC U21,England,Premier League 2,Reserve league
741236,1148,2024-05-31,End of loan,Brentford FC,England,Premier League,First Tier
741238,9250,2024-06-30,End of loan,Chelsea FC U21,England,Premier League 2,Reserve league
741257,5,2024-07-01,€4.50m,AC Milan,Italy,Serie A,First Tier
741267,8824,2024-01-25,free transfer,Sheffield United U21,,,
741292,4713,2024-06-30,End of loan,Bayer 04 Leverkusen U19,Germany,A-Junioren Bundesliga West,Youth league
741517,8024,2023-08-16,€183k,FC Arouca,Portugal,Liga Portugal,First Tier
742407,1225,2023-01-20,free transfer,FC Haka,Finland,Veikkausliiga,First Tier
742451,610,2023-08-03,€14.00m,Ajax Amsterdam,Netherlands,Eredivisie,First Tier
742521,12321,2023-09-01,€6.00m,Girona FC,Spain,LaLiga,First Tier
742943,9249,2024-07-01,,Arsenal FC U21,England,Premier League 2,Reserve league
743091,416,2024-06-30,End of loan,Torino FC,Italy,Serie A,First Tier
743096,449,2024-07-01,,Trabzonspor,Türkiye,Süper Lig,First Tier
743122,2282,2023-01-01,,Club Brugge KV,Belgium,Jupiler Pro League,First Tier
743375,3057,2023-07-01,,Standard Liège,Belgium,Jupiler Pro League,First Tier
743376,3057,2022-07-01,,Standard Liège,Belgium,Jupiler Pro League,First Tier
743379,3057,2022-07-01,,Standard Liège,Belgium,Jupiler Pro League,First Tier
743381,2282,2023-01-01,,Club Brugge KV,Belgium,Jupiler Pro League,First Tier
743384,2282,2023-01-01,,Club Brugge KV,Belgium,Jupiler Pro League,First Tier
743386,1041,2024-01-10,€17.00m,Olympique Lyon,France,Ligue 1,First Tier
743387,8519,2024-01-13,€400k,Sevilla Atlético,Spain,Segunda Federación - Grupo IV,Fourth Tier
743390,24394,2023-07-01,,Standard de Liège 16 FC,Belgium,Challenger Pro League,Second Tier
743395,15,2023-01-14,€100k,Bayer 04 Leverkusen,Germany,Bundesliga,First Tier
743413,9265,2023-07-01,,Manchester City U21,England,Premier League 2,Reserve league
743496,290,2022-07-01,,AJ Auxerre,France,Ligue 2,Second Tier
743498,1132,2023-08-12,€12.00m,Burnley FC,England,Premier League,First Tier
743515,667,2024-06-30,End of loan,RC Strasbourg Alsace,France,Ligue 1,First Tier
743523,130,2024-06-30,End of loan,Parma Calcio 1913,Italy,Serie B,Second Tier
743526,3840,2024-01-30,free transfer,Adana Demirspor,Türkiye,Süper Lig,First Tier
743591,1095,2024-06-30,End of loan,ESTAC Troyes,France,Ligue 2,Second Tier
743597,873,2023-08-05,€20.00m,Crystal Palace,England,Premier League,First Tier
743600,631,2024-06-30,End of loan,Chelsea FC,England,Premier League,First Tier
743705,4720,2023-07-01,,Deportivo Saprissa,Costa Rica,Primera División Clausura,First Tier
743951,8793,2023-01-01,€4.80m,Red Bull Bragantino,Brazil,Campeonato Brasileiro Série A,First Tier
743987,1301,2023-01-31,free transfer,CS Marítimo,Portugal,Liga Portugal 2,Second Tier
744074,1082,2024-01-31,€2.50m,LOSC Lille,France,Ligue 1,First Tier
744149,873,2024-02-01,€21.10m,Crystal Palace,England,Premier League,First Tier
744606,42149,2024-01-20,free transfer,Albion FC,Uruguay,Liga de Ascenso - Fase Regular,Second Tier
744728,27,2024-06-30,End of loan,Bayern Munich,Germany,Bundesliga,First Tier
744729,27,2023-07-01,,Bayern Munich,Germany,Bundesliga,First Tier
744903,3362,2023-02-03,free transfer,IK Brage,Sweden,Superettan,Second Tier
744941,12764,2024-01-10,End of loan,Olympique Lyon B,France,Championnat National 3 - Groupe K,Fifth Tier
745075,89,2024-06-30,End of loan,1.FC Union Berlin,Germany,Bundesliga,First Tier
745178,162,2023-07-01,,AS Monaco,France,Ligue 1,First Tier
745181,162,2022-07-01,,AS Monaco,France,Ligue 1,First Tier
745191,3938,2023-01-26,€2.12m,CA Talleres,Argentina,Professional Football League,First Tier
745200,162,2022-07-01,,AS Monaco,France,Ligue 1,First Tier
745233,1467,2023-07-04,free transfer,Göztepe,Türkiye,1.Lig,Second Tier
745341,162,2023-07-01,,AS Monaco,France,Ligue 1,First Tier
745716,39336,2023-02-14,End of loan,Brighton & Hove Albion U21,England,Premier League 2,Reserve league
746604,687,2024-03-04,€900k,Molde FK,Norway,Eliteserien,First Tier
746695,180,2023-01-31,€25.00m,Southampton FC,England,Championship,Second Tier
746711,5380,2022-07-01,,Inter Milan Primavera,Italy,Primavera 1,Youth league
746712,430,2023-07-01,,ACF Fiorentina,Italy,Serie A,First Tier
746740,350,2022-01-31,End of loan,Sheffield United,England,Premier League,First Tier
746910,3948,2023-08-18,€4.00m,Union Saint-Gilloise,Belgium,Jupiler Pro League,First Tier
747009,6945,2023-08-21,?,Crystal Palace U21,England,Premier League 2,Reserve league
747153,985,2024-05-31,End of loan,Manchester United,England,Premier League,First Tier
747444,1321,2023-09-06,?,SK Dynamo Ceske Budejovice,Czech Republic,Fortuna Liga,First Tier
747514,1321,2023-07-01,?,SK Dynamo Ceske Budejovice,Czech Republic,Fortuna Liga,First Tier
747951,180,2023-07-12,€12.25m,Southampton FC,England,Championship,Second Tier
747983,269,2023-07-01,free transfer,Holstein Kiel,Germany,2. Bundesliga,Second Tier
748182,14816,2024-06-30,End of loan,SK Dynamo Ceske Budejovice B,Czech Republic,Ceska fotbalova liga,Third Tier
748382,1041,2024-06-30,End of loan,Olympique Lyon,France,Ligue 1,First Tier
748601,610,2023-08-22,€12.50m,Ajax Amsterdam,Netherlands,Eredivisie,First Tier
749552,1184,2023-07-01,€4.00m,KRC Genk,Belgium,Jupiler Pro League,First Tier
749970,9961,2023-07-23,?,Deportivo Cali,Colombia,Liga Dimayor Apertura,First Tier
750904,417,2023-07-01,,OGC Nice,France,Ligue 1,First Tier
751680,814,2024-06-30,End of loan,FK Teplice,Czech Republic,Fortuna Liga,First Tier
751681,6038,2023-07-01,,SK Sigma Olomouc B,Czech Republic,Fortuna Narodni liga,Second Tier
751989,475,2023-07-01,,Sint-Truidense VV,Belgium,Jupiler Pro League,First Tier
754142,62,2024-06-30,End of loan,SK Slavia Prague,Czech Republic,Fortuna Liga,First Tier
757272,371,2024-02-01,End of loan,Celtic FC,Scotland,Scottish Premiership,First Tier
760492,4391,2024-05-31,End of loan,Buducnost Podgorica,Montenegro,Meridianbet 1. CFL,First Tier
760493,1059,2023-01-08,€1.00m,Hammarby IF,Sweden,Allsvenskan,First Tier
763079,826,2023-07-24,€100k,RC Lens,France,Ligue 1,First Tier
763182,738,2021-07-01,,Le Havre AC,France,Ligue 1,First Tier
764859,940,2022-07-01,€5.50m,Celta de Vigo,Spain,LaLiga,First Tier
765105,6483,2023-05-01,,AC Sparta Prague B,Czech Republic,Fortuna Narodni liga,Second Tier
765108,6483,2023-07-01,,AC Sparta Prague B,Czech Republic,Fortuna Narodni liga,Second Tier
766552,8519,2022-07-01,,Sevilla Atlético,Spain,Segunda Federación - Grupo IV,Fourth Tier
766583,368,2023-06-30,End of loan,Sevilla FC,Spain,LaLiga,First Tier
766723,8519,2022-11-01,,Sevilla Atlético,Spain,Segunda Federación - Grupo IV,Fourth Tier
767229,8519,2023-01-01,,Sevilla Atlético,Spain,Segunda Federación - Grupo IV,Fourth Tier
767255,8519,2023-07-01,,Sevilla Atlético,Spain,Segunda Federación - Grupo IV,Fourth Tier
768380,738,2021-07-01,,Le Havre AC,France,Ligue 1,First Tier
769063,5,2024-06-30,End of loan,AC Milan,Italy,Serie A,First Tier
770407,15439,2022-07-01,,AC Le Havre B,France,Championnat National 3 - Groupe F,Fifth Tier
773062,2294,2022-01-08,?,Landskrona BoIS,Sweden,Superettan,Second Tier
774771,9668,2024-06-30,End of loan,AS Monaco U21,,,
775403,157,2024-02-01,€1.00m,KAA Gent,Belgium,Jupiler Pro League,First Tier
775605,13,2023-01-23,,Atlético de Madrid,Spain,LaLiga,First Tier
775981,968,2023-07-01,free transfer,KVC Westerlo,Belgium,Jupiler Pro League,First Tier
776798,1237,2024-05-31,End of loan,Brighton & Hove Albion,England,Premier League,First Tier
776890,631,2023-07-01,€37.00m,Chelsea FC,England,Premier League,First Tier
777005,167,2023-07-01,,FC Augsburg,Germany,Bundesliga,First Tier
777308,9250,2023-07-01,,Chelsea FC U21,England,Premier League 2,Reserve league
777502,3205,2022-07-01,,Kayserispor,Türkiye,Süper Lig,First Tier
779309,9010,2024-02-13,free transfer,FCV Dender EH,Belgium,Challenger Pro League,Second Tier
780630,985,2024-01-01,,Manchester United,England,Premier League,First Tier
782410,6456,2023-07-29,free transfer,GKS Katowice,Poland,Fortuna 1 Liga,Second Tier
782630,969,2022-07-01,,Montpellier HSC,France,Ligue 1,First Tier
783094,618,2022-08-16,€1.10m,AS Saint-Étienne,France,Ligue 2,Second Tier
783373,30857,2023-09-06,free transfer,RSCA Futures,Belgium,Challenger Pro League,Second Tier
783396,1050,2023-07-01,€2.50m,Villarreal CF,Spain,LaLiga,First Tier
783635,273,2024-06-30,End of loan,Stade Rennais FC,France,Ligue 1,First Tier
785353,331,2022-07-01,,CA Osasuna,Spain,LaLiga,First Tier
786308,2311,2023-02-15,?,SK Sigma Olomouc,Czech Republic,Fortuna Liga,First Tier
786436,667,2022-01-29,€1.50m,RC Strasbourg Alsace,France,Ligue 1,First Tier
787151,18,2023-07-01,free transfer,Borussia Mönchengladbach,Germany,Bundesliga,First Tier
787232,631,2024-05-31,End of loan,Chelsea FC,England,Premier League,First Tier
787618,46,2024-06-30,End of loan,Inter Milan,Italy,Serie A,First Tier
787912,23826,2023-07-18,€15.00m,RB Leipzig,Germany,Bundesliga,First Tier
789082,162,2022-01-01,€11.00m,AS Monaco,France,Ligue 1,First Tier
789252,82,2024-07-01,free transfer,VfL Wolfsburg,Germany,Bundesliga,First Tier
790245,206,2023-06-30,End of loan,Bröndby IF,Denmark,Superliga,First Tier
790524,7154,2023-06-30,End of loan,Radomiak Radom,Poland,PKO BP Ekstraklasa,First Tier
790889,56737,2024-06-30,End of loan,MFK Karvina B,Czech Republic,Moravskoslezska fotbalova liga,Third Tier
791528,2420,2023-07-01,€492k,Vitória Guimarães SC,Portugal,Liga Portugal,First Tier
792380,27,2023-11-01,,Bayern Munich,Germany,Bundesliga,First Tier
794349,826,2024-06-30,End of loan,RC Lens,France,Ligue 1,First Tier
794757,195,2023-08-31,End of loan,Rosenborg BK,Norway,Eliteserien,First Tier
794758,415,2023-01-02,€600k,FC Toulouse,France,Ligue 1,First Tier
795430,16104,2021-07-01,?,FC Copenhagen U19,Denmark,U19 Boys League,Youth league
796024,9249,2022-01-01,,Arsenal FC U21,England,Premier League 2,Reserve league
796213,39,2022-07-01,,1.FSV Mainz 05,Germany,Bundesliga,First Tier
796221,80,2024-06-30,End of loan,VfL Bochum,Germany,Bundesliga,First Tier
796297,289,2023-07-01,€1.75m,Sunderland AFC,England,Championship,Second Tier
796300,9254,2023-07-01,,Tottenham Hotspur U21,England,Premier League 2,Reserve league
796895,515,2024-07-01,,,,,
796973,14758,2024-01-08,free transfer,Racing Club de Montevideo,Uruguay,Primera División Apertura,First Tier
797572,159,2024-06-30,End of loan,Red Star Belgrade,Serbia,Super liga Srbije,First Tier
797945,21101,2024-02-07,€350k,Kristiansund BK,Norway,Eliteserien,First Tier
798043,16,2024-06-30,End of loan,Borussia Dortmund,Germany,Bundesliga,First Tier
798158,428,2024-06-30,End of loan,Górnik Zabrze,Poland,PKO BP Ekstraklasa,First Tier
799682,4720,2023-01-01,,Deportivo Saprissa,Costa Rica,Primera División Clausura,First Tier
800176,2462,2021-03-01,,Fluminense Football Club,Brazil,Campeonato Brasileiro Série A,First Tier
800946,79,2023-07-01,,VfB Stuttgart,Germany,Bundesliga,First Tier
801420,6945,2024-05-31,End of loan,Crystal Palace U21,England,Premier League 2,Reserve league
801463,68077,2024-06-30,End of loan,SC Braga U23,Portugal,Liga Revelação U23,Youth league
801693,449,2022-12-12,,Trabzonspor,Türkiye,Süper Lig,First Tier
801734,27,2022-07-26,€20.00m,Bayern Munich,Germany,Bundesliga,First Tier
802986,1041,2023-08-31,,Olympique Lyon,France,Ligue 1,First Tier
804219,2036,2024-07-01,€600k,1.FC Heidenheim 1846,Germany,Bundesliga,First Tier
804711,1420,2022-08-16,€2.20m,Angers SCO,France,Ligue 2,Second Tier
805714,26,2023-08-28,€4.60m,FC Basel 1893,Switzerland,Super League,First Tier
805834,2300,2021-08-23,?,Jagiellonia Bialystok,Poland,PKO BP Ekstraklasa,First Tier
805886,30204,2022-07-25,free transfer,FC Annecy,France,Ligue 2,Second Tier
805908,3911,2023-07-27,€500k,Stade Brestois 29,France,Ligue 1,First Tier
806168,290,2023-06-30,End of loan,AJ Auxerre,France,Ligue 2,Second Tier
806793,290,2023-06-30,End of loan,AJ Auxerre,France,Ligue 2,Second Tier
806948,2036,2023-07-01,,1.FC Heidenheim 1846,Germany,Bundesliga,First Tier
807128,667,2023-08-09,€3.00m,RC Strasbourg Alsace,France,Ligue 1,First Tier
807165,1158,2024-06-30,End of loan,FC Lorient,France,Ligue 1,First Tier
807648,13753,2023-10-12,,MFK Vyskov,Czech Republic,Fortuna Narodni liga,Second Tier
807688,1420,2024-03-01,,Angers SCO,France,Ligue 2,Second Tier
807689,415,2023-07-21,€2.00m,FC Toulouse,France,Ligue 1,First Tier
808452,370,2023-05-31,End of loan,Aberdeen FC,Scotland,Scottish Premiership,First Tier
808509,703,2023-01-16,€20.00m,Nottingham Forest,England,Premier League,First Tier
809498,2036,2024-07-01,free transfer,1.FC Heidenheim 1846,Germany,Bundesliga,First Tier
810092,583,2022-07-01,,Paris Saint-Germain,France,Ligue 1,First Tier
810096,583,2024-06-30,End of loan,Paris Saint-Germain,France,Ligue 1,First Tier
810895,162,2023-01-01,,AS Monaco,France,Ligue 1,First Tier
811114,152,2024-06-30,End of loan,Samsunspor,Türkiye,Süper Lig,First Tier
811778,294,2024-07-01,€6.00m,SL Benfica,Portugal,Liga Portugal,First Tier
811779,985,2022-07-01,,Manchester United,England,Premier League,First Tier
812010,7805,2020-07-01,,MFK Chrudim,Czech Republic,Fortuna Narodni liga,Second Tier
813019,2761,2023-02-21,?,FK Haugesund,Norway,Eliteserien,First Tier
813137,11997,2022-07-01,,Roma U19,Italy,Primavera 1,Youth league
813730,80,2022-07-01,,VfL Bochum,Germany,Bundesliga,First Tier
814473,41101,2023-03-01,,Juventus Next Gen,Italy,Serie C - Girone B,Third Tier
814976,1421,2024-06-30,End of loan,Stade Reims,France,Ligue 1,First Tier
815014,19789,2024-06-30,End of loan,Yeni Malatyaspor,,,
815078,60,2023-07-01,,SC Freiburg,Germany,Bundesliga,First Tier
815563,5,2023-07-01,,AC Milan,Italy,Serie A,First Tier
815652,1082,2024-01-30,€3.00m,LOSC Lille,France,Ligue 1,First Tier
816572,979,2023-07-01,free transfer,Moreirense FC,Portugal,Liga Portugal,First Tier
816580,1082,2023-07-05,€6.50m,LOSC Lille,France,Ligue 1,First Tier
816585,4,2023-07-01,,1.FC Nuremberg,Germany,2. Bundesliga,Second Tier
816875,62,2024-06-30,End of loan,SK Slavia Prague,Czech Republic,Fortuna Liga,First Tier
817665,3329,2024-06-30,End of loan,FC Famalicão,Portugal,Liga Portugal,First Tier
817860,697,2024-06-30,End of loan,FC Slovan Liberec,Czech Republic,Fortuna Liga,First Tier
818247,68403,2022-07-20,?,Estoril Praia U23,Portugal,Liga Revelação U23,Youth league
818252,2503,2021-07-01,,Boavista FC,Portugal,Liga Portugal,First Tier
818448,252,2024-06-30,End of loan,Genoa CFC,Italy,Serie A,First Tier
818463,814,2023-01-01,,FK Teplice,Czech Republic,Fortuna Liga,First Tier
818880,1025,2023-07-01,,Bologna FC 1909,Italy,Serie A,First Tier
818892,1025,2022-07-01,,Bologna FC 1909,Italy,Serie A,First Tier
819207,5380,2023-07-01,,Inter Milan Primavera,Italy,Primavera 1,Youth league
819215,16,2023-01-27,€8.50m,Borussia Dortmund,Germany,Bundesliga,First Tier
819392,2414,2023-08-16,?,AC Horsens,Denmark,1.Division,Second Tier
820146,1421,2024-06-30,End of loan,Stade Reims,France,Ligue 1,First Tier
820148,589,2023-07-01,,Antalyaspor,Türkiye,Süper Lig,First Tier
820371,515,2024-07-01,,,,,
820374,985,2023-01-01,,Manchester United,England,Premier League,First Tier
820474,1184,2023-09-05,€2.50m,KRC Genk,Belgium,Jupiler Pro League,First Tier
820611,62,2024-06-30,End of loan,SK Slavia Prague,Czech Republic,Fortuna Liga,First Tier
820620,41110,2023-07-01,,Atalanta U23,Italy,Serie C - Girone A,Third Tier
820633,6195,2024-06-30,End of loan,SSC Napoli,Italy,Serie A,First Tier
821522,24226,2024-01-02,End of loan,Wolverhampton Wanderers U21,England,Premier League 2,Reserve league
821622,152,2021-01-23,,Samsunspor,Türkiye,Süper Lig,First Tier
821824,8024,2023-08-11,€220k,FC Arouca,Portugal,Liga Portugal,First Tier
821905,2578,2024-05-31,End of loan,St. Johnstone FC,Scotland,Scottish Premiership,First Tier
822103,1293,2023-09-09,End of loan,Tromsø IL,Norway,Eliteserien,First Tier
822331,714,2023-01-01,,RCD Espanyol Barcelona,Spain,LaLiga2,Second Tier
822958,533,2024-03-20,,TSG 1899 Hoffenheim,Germany,Bundesliga,First Tier
822959,533,2021-07-01,,TSG 1899 Hoffenheim,Germany,Bundesliga,First Tier
823231,989,2023-01-19,€22.50m,AFC Bournemouth,England,Premier League,First Tier
823486,430,2023-07-01,,ACF Fiorentina,Italy,Serie A,First Tier
823584,2727,2024-02-01,?,Oud-Heverlee Leuven,Belgium,Jupiler Pro League,First Tier
825073,86,2023-09-06,,SV Werder Bremen,Germany,Bundesliga,First Tier
825437,6326,2024-06-30,End of loan,Paris Saint-Germain U19,France,Championnat National U19 - Groupe A,Youth league
825835,10330,2022-07-01,,SL Benfica B,Portugal,Liga Portugal 2,Second Tier
825971,2036,2023-07-01,,1.FC Heidenheim 1846,Germany,Bundesliga,First Tier
826103,8751,2024-06-30,End of loan,FC Viktoria Plzen B,Czech Republic,Ceska fotbalova liga,Third Tier
826215,759,2024-06-30,End of loan,Slask Wroclaw,Poland,PKO BP Ekstraklasa,First Tier
826224,12321,2021-04-01,,Girona FC,Spain,LaLiga,First Tier
827435,9250,2023-07-01,,Chelsea FC U21,England,Premier League 2,Reserve league
827734,130,2021-08-31,free transfer,Parma Calcio 1913,Italy,Serie B,Second Tier
828356,19536,2023-07-13,free transfer,SV Lafnitz,Austria,2. Liga,Second Tier
829874,1420,2023-07-01,,Angers SCO,France,Ligue 2,Second Tier
830890,667,2023-06-30,End of loan,RC Strasbourg Alsace,France,Ligue 1,First Tier
831591,4634,2024-02-07,free transfer,FK Vozdovac,Serbia,Super liga Srbije,First Tier
832940,5546,2024-01-01,,FK Mlada Boleslav,Czech Republic,Fortuna Liga,First Tier
833884,12319,2023-07-17,free transfer,Sevilla FC C,,,
834397,1184,2023-07-01,,KRC Genk,Belgium,Jupiler Pro League,First Tier
834468,2470,2023-07-01,,FC Barcelona U19,,,
834486,7078,2023-08-15,free transfer,Real Valladolid Promesas,Spain,Segunda Federación - Grupo I,Fourth Tier
834744,10773,2021-07-01,,RCD Espanyol B,Spain,Segunda Federación - Grupo III,Fourth Tier
834756,6665,2023-06-30,End of loan,CD Basconia,,,
834764,1049,2023-07-01,,Valencia CF,Spain,LaLiga,First Tier
836196,22729,2024-06-30,End of loan,FK Mlada Boleslav B,Czech Republic,Ceska fotbalova liga,Third Tier
836336,11282,2023-09-14,?,Alanyaspor,Türkiye,Süper Lig,First Tier
836441,2431,2022-07-01,?,CF Estrela Amadora SAD,Portugal,Liga Portugal,First Tier
836547,2423,2023-07-03,?,CD Santa Clara,Portugal,Liga Portugal 2,Second Tier
839533,62,2024-06-30,End of loan,SK Slavia Prague,Czech Republic,Fortuna Liga,First Tier
839551,814,2024-02-09,?,FK Teplice,Czech Republic,Fortuna Liga,First Tier
840640,39341,2021-07-01,,Leicester City U21,England,Premier League 2,Reserve league
840836,7378,2023-07-01,,Portimonense SC,Portugal,Liga Portugal,First Tier
841121,8510,2022-07-01,,Getafe CF B,Spain,Segunda Federación - Grupo V,Fourth Tier
842465,6890,2021-07-01,,Basaksehir FK,Türkiye,Süper Lig,First Tier
843595,9265,2023-07-01,,Manchester City U21,England,Premier League 2,Reserve league
845289,9252,2023-07-01,,Liverpool FC U21,England,Premier League 2,Reserve league
845321,9267,2023-07-01,,West Ham United U21,England,Premier League 2,Reserve league
845566,1025,2024-01-18,€4.50m,Bologna FC 1909,Italy,Serie A,First Tier
845654,506,2023-11-07,,Juventus FC,Italy,Serie A,First Tier
845809,9267,2023-07-01,,West Ham United U21,England,Premier League 2,Reserve league
846302,6628,2024-06-30,End of loan,Legia Warsaw II,Poland,3 Liga - Group I,Fourth Tier
846310,190,2023-09-02,,FC Copenhagen,Denmark,Superliga,First Tier
847202,6984,2024-03-04,free transfer,Once Caldas,Colombia,Liga Dimayor Apertura,First Tier
847436,255,2024-06-30,End of loan,Legia Warszawa,Poland,PKO BP Ekstraklasa,First Tier
847579,9261,2023-07-01,,Everton FC U21,England,Premier League 2,Reserve league
848083,41274,2024-01-16,,Beerschot V.A.,Belgium,Challenger Pro League,Second Tier
848483,68403,2023-01-31,?,Estoril Praia U23,Portugal,Liga Revelação U23,Youth league
848509,172,2024-06-30,End of loan,R Charleroi SC,Belgium,Jupiler Pro League,First Tier
848577,7136,2023-01-01,,Envigado FC,Colombia,Liga Dimayor Apertura,First Tier
848682,405,2024-06-30,End of loan,Aston Villa,England,Premier League,First Tier
848753,52068,2022-07-01,,Ajax U18,Netherlands,O18 Divisie 1 Spring,Youth league
848875,10949,2024-06-30,End of loan,Sporting CP B,Portugal,Liga 3,Third Tier
848943,15906,2024-01-24,?,Bruk-Bet Termalica Nieciecza,Poland,Fortuna 1 Liga,Second Tier
849410,1237,2024-01-20,€9.15m,Brighton & Hove Albion,England,Premier League,First Tier
849520,1025,2024-01-30,€12.00m,Bologna FC 1909,Italy,Serie A,First Tier
849582,1775,2022-07-01,,CA San Lorenzo de Almagro,Argentina,Professional Football League,First Tier
851595,124,2024-07-01,€800k,Rangers FC,Scotland,Scottish Premiership,First Tier
852727,1244,2023-06-30,End of loan,CD Leganés,Spain,LaLiga2,Second Tier
852858,3527,2024-01-28,€150k,Motor Lublin,Poland,Fortuna 1 Liga,Second Tier
853110,371,2023-07-15,€2.50m,Celtic FC,Scotland,Scottish Premiership,First Tier
